번호,상호,영업표지,대표자,등록번호,업종
439,(주)금표에프앤씨,황진이순대국,곽창훈,20190192,한식
440,(주)금표에프앤씨,스타곱스,곽창훈,20190193,한식
441,국민부대찌개,국민부대찌개,김성환,20200609,한식
442,(주)더글로벌코리아,유림회관,유동일,20200617,한식
443,(주)종춘에프앤비,떡가게 종춘,김용석,20181121,한식
444,(주)스타프렌차이즈,어머나생고기,양윤모,20160217,한식
445,(주)오남매푸드,오남매 감자탕,최장환,20200602,한식
446,㈜리빙온,문숙이미나리식당,정문식,20180159,한식
447,카페(cafe)마실,Grocery101shabu,장미현,20200604,한식
448,(주)명사에프엠,명사순대,박이슬,20171329,한식
449,(주)동원기업,개정,조원준,20090600074,한식
450,(주)정금F&C,양평서울해장국 큰아들집,신준승,20170599,한식
451,오늘은쭈꾸미,오늘은 쭈꾸미,유덕,20190329,한식
452,해물감자탕,해물감자탕,김희수,20190898,한식
453,두부품은육개장,두부품은육개장,박은주,20200512,한식
454,농업회사법인(주)엠에스푸드,맷돌로만,김은미,20130100156,한식
455,(주)모두여는세상,배달삼겹직구삼,오재균,20171018,한식
456,(주)꿈을실현하는사람들,불막열삼,오몽석,20160329,한식
457,(주)마이다스손컴퍼니,팔팔닭국수,손정수,20191184,한식
458,(주)순희에프앤비,주순희찌개마을시골촌,정광현,20120100460,한식
459,(주)제이푸드서비스,해빔,"최영섭, 송미정",20150593,한식
460,(주)맛뜰,황금돈맛,정재훈,20200596,한식
461,농업회사법인(주)자연식품,통뼈감자탕,신민수,20130100308,한식
462,경원0427,경원해물찜0427,김경희,20200597,한식
463,(주)하늘샘,통큰손쭈꾸미마을,배현배,20160286,한식
464,(주)제이푸드서비스,1897삼학어묵,"최영섭, 송미정",20200243,한식
465,맛있는찜닭(맛찜),맛있는찜닭 맛찜,박재석,20200092,한식
466,(주)그루나무,쏘시지부대,김동근,20200213,한식
467,(주)제이푸드서비스,러버덕,"최영섭, 송미정",20191253,한식
468,(주)디케이푸드,첨단돌솥감자탕,김창수,20190341,한식
469,(주)산무리,군산오징어,안석배,20110100578,한식
470,보노보노웍(내덕율량점),보노보노웍,김형숙,20190070,한식
471,(주)디케이푸드,첨단한우국밥5900원,김창수,20200224,한식
472,(주)춘향골,춘향골남원추어탕,서용교,20080100657,한식
473,프랜차이즈새늘,몽땅다돼지,박영주,20190799,한식
474,우리동네쉐프,진가네 간장게장&양념게장,박진우,20190761,한식
475,(주)지에프코리아,토고리 옛날막창 소갈비살,이병위,20160683,한식
476,(주)열선수푸드,열선수애호박돼지국밥,"이용민, 소병관",20170978,한식
477,프랜차이즈새늘,이정돈돼야지,박영주,20191211,한식
478,(주)국밥쟁이,국밥쟁이,전만옥,20200355,한식
479,스테이크삼겹,1005고릴라스테이크삼겹,선나나,20180447,한식
480,프랜차이즈새늘,화덕초 대파불고기,박영주,20150611,한식
481,(주)델리앤,순흥골,"정우택, 안제현",20090100479,한식
482,(주)지에프코리아,토골술막 항아리 숯불 닭구이,이병위,20161115,한식
483,(주)안가,안가,안성태,20150783,한식
484,(주)지에프코리아,막창로2가 항아리집 왕곱창 야시장,이병위,20190237,한식
485,리브가푸드시스템(주),맛나감자탕,이경섭,20130100197,한식
486,농업회사법인(주)장토,이서면장국수잘하는집,김대환,20191054,한식
487,(주)이노에프앤에스,전골의법칙,신동환,20200601,한식
488,(주)해밭식품,해밭 김치찌개,최형석,20200585,한식
489,(주)해늘,해늘찹쌀순대,오진호,20090100248,한식
490,(주)고릴라에프앤디,삼화식당1972,박문희,20200583,한식
491,제이에스푸드스토리,고여금 감자탕,원승연,20190064,한식
492,(주)디코레,북창동순두부,김수용,20080100324,한식
493,목연식당(주),목연식당,남궁연,20170623,한식
494,(주)토향,토향,김미숙,20170050,한식
495,(주)더황금푸드,황금곱창,최기로,20200141,한식
496,(주)엔티,옥이네김치찌개와직화삼겹,"이한수,천순환",20190664,한식
497,(주)준인터(JunInter),사계진미 숯불닭갈비,최민호,20180162,한식
498,(주)본가에프앤비,육회본가,임정묵,20171184,한식
499,(주)만권,만권화밥,김형신,20170254,한식
500,(주)거북이동네,거북이동네,박병훈,20200578,한식
501,(주)아람푸드,여장군,윤상호,20160250,한식
502,미진축산,미진축산,전용정,20200107,한식
503,착한맘굿쉐프,육장장이,"오영배, 이대로",20190361,한식
504,국가대패,박수연의 국가1등 삼겹대패,박수연,20190245,한식
505,(주)에프엠투,국제갈비,정성훈,20191220,한식
506,혜담,김프로부대찌개,김대일,20191335,한식
507,박가네푸드,출근길생고기,박창국,20200565,한식
508,족발이땡기는날,족발이 땡기는 날,최제현,20200090,한식
509,깍뚜기바비큐,깍두기,강희영,20161175,한식
510,(주)빛솜푸드,소고기아바이순대국,권오병,20150619,한식
511,(주)청심,쪽쪽갈비,장영애,20200566,한식
512,돼지청문회본사돼지청문회축산,돼지청문회,김문현,20190043,한식
513,(주)자박에프엔비,자박갈비,양승찬,20180209,한식
514,(주)사랑담은,사랑담은묵은지찜찌개,이관하,20141042,한식
515,순리푸드,순리한식당,이순철,20200051,한식
516,(주)봉화산푸드,봉화산 설렁탕 전문점,권순갑,20170525,한식
517,(주)미식주,밥통령,이경숙,20180559,한식
518,(주)왔따네푸드,이동규인 왔따쪽갈비,이동규,20181212,한식
519,(주)태인에프앤비,미식가의구이,양지혁,20180145,한식
520,(주)다담뜰,다담뜰 한식뷔페,은세훈,20150901,한식
521,(주)티아이코스모스,종가삼대화로집,김건우,20191337,한식
522,(주)남도애꽃,남도애꽃,정미자,20190617,한식
523,삼초전,삼초전 삼겹살 초벌전문점,박종운,20181128,한식
524,(주)명성에프앤비,황소갈비,홍수찬,20170354,한식
525,(주)신화식품,이정혁 계양 동태탕 동태찜,이석노,20191066,한식
526,(주)썬푸드,국민수육국밥&막국수,김지연,20150269,한식
527,(주)다솥,다솥맛집,강문석,20190896,한식
528,해송에프앤에스,데일리갈비,최길태,20171410,한식
529,정인,흙에서,유명철,20171429,한식
530,강가네해물섞어찜대방점,강가네해물섞어찜,강동수,20160959,한식
531,(주)조앤이푸드,조가네갑오징어,조현기,20140565,한식
532,가마고개,가마고개,이종철,20190217,한식
533,(주)제이비에프씨,뚱뚱이할머니족발보쌈,이진호,20110100062,한식
534,(주)참편한칭구,전주24시참편한39콩나물국밥,전상구,20171185,한식
535,유한회사번지농장푸드,번지농장돌판아구찜,심종만,20100400037,한식
536,국수평천하,국수평천하,이현정,20181326,한식
537,(주)다누,해안식당,김태석,20181350,한식
538,(주)그린아일랜드,제주안방갈비,강현주,20190646,한식
539,컴퍼니(S.Y.COMPANY),곱선,이동현,20200559,한식
540,하솔푸드,마꼬창,권지연,20190604,한식
541,(주)그루나무,전진만구구찜닭,김동근,20190663,한식
542,(주)오색만찬,최프로배달삼겹,남재우,20200556,한식
543,송기원진주냉면,송기원진주냉면,송기원,20180598,한식
544,농업회사법인㈜진국본가,진국본가,강정임,20180539,한식
545,(주)삼교리,삼교리동치미막국수,"최환성,최재순",20150123,한식
546,(주)한상바오,한상바오와갈비,권혁중,20170608,한식
547,(주)피플앤푸드,워너비박스,김종원,20170250,한식
548,(주)시골애,시골애,정윤희,20110500001,한식
549,국산특허마늘곱창막창,국산특허마늘곱창막창,원용민,20151066,한식
550,(주)우리모메,토정삼계탕,이광복,20160307,한식
551,(주)류가본가,류가본가,유인원,20150913,한식
552,(주)와이앤씨코리아,양철식당,김용집,20170291,한식
553,"(주)디케이코리아(D.KKOREACo.,LTD)",예향정,김석훈,20150732,한식
554,할매손집밥,나주할매 곰탕&뼈해장국,이준영,20190143,한식
555,육식주위에프앤비(주),이춘식 명가돌곱창,이춘식,20190668,한식
556,㈜봉화산푸드,갈비토대왕,권순갑,20190380,한식
557,(주)효자푸드,효자동 순대,이막동,20191095,한식
558,할매손집밥,원플러스원 찌개&볶음,이준영,20190124,한식
559,(주)제이푸드,구어찌,서근수,20200005,한식
560,(주)나무꾼이야기,나무꾼이야기,이동식,20190787,한식
561,(주)장인푸드,광수네곱창&해장국,박광수,20191383,한식
562,한식양성소,한식양성소,임환휘,20200550,한식
563,(주)돼지코푸드,돼지코생곱창갈비,장달웅,20181191,한식
564,(주)영주본푸드,본세이로무시,김영주,20191352,한식
565,(주)신정푸드,신정골,김인배,20080500023,한식
566,할매손집밥,냉면덕후,이준영,20190280,한식
567,(주)청년에프앤비,청년컵밥,이상훈,20191080,한식
568,(주)백경푸드시스템,삼훈국민생아구찜,박정훈,20171351,한식
569,(유)전라도푸드에프앤씨,자연정가 양평해장국,정광현,20190199,한식
570,혼삼,혼찜 혼을 담은 갈비찜,김민규,20191195,한식
571,(주)국보푸드시스템,삼시세때,이순자,20120600005,한식
572,혼삼,혼삼,김민규,20191194,한식
573,태성수산,박달재찜,김완수,20190819,한식
574,(주)하림유통,경복궁삼계탕,배남순,20190594,한식
575,(주)다함컴퍼니,백하돼지생갈비,정현진,20180029,한식
576,(주)다함컴퍼니,꼬치마요,정현진,20191416,한식
577,(주)다함컴퍼니,계연탄,정현진,20191417,한식
578,징어랑,만원육회,강종호,20191200,한식
579,(주)더나은에프앤디,더나은마을회관,진주은,20170873,한식
580,(주)마루벌,축제갈비,김연자,20180355,한식
581,(주)마루벌,임성근 국가공인진갈비,김연자,20190796,한식
582,로드다이닝(주),김충기꽃삼겹,김정호,20180074,한식
583,(주)열한시오십분,메르밀 진미집,김종훈,20160004,한식
584,(주)태인에프앤비,대식가2900,양지혁,20200545,한식
585,(주)오점오,5.5닭갈비,"정철주, 김보영",20080500012,한식
586,(주)지피에프씨,한마음정육식당,우광식,20160666,한식
587,(주)푸른푸드,노리울,조영민,20140407,한식
588,(주)팀브로,목구멍,신철욱,20200543,한식
589,(주)올댓컴퍼니,코다리밥상,조근원,20160009,한식
590,태평원(주),하회당,이경혜,20190304,한식
591,가온,열정닭발,강민수,20200081,한식
592,(주)한상차림코다리명가,한상차림 코다리명가,박순옥,20180661,한식
593,(주)한양에이치앤피,샤브마니아,이호규,20190526,한식
594,(주)인화티에프에스,굿맘할매순대국&양선지해장국,안점례,20161227,한식
595,(주)포트리스,육해공통바베큐,권영선,20200549,한식
596,(주)플라잉테이블,이천가든,한국인,20190590,한식
597,센텀F&C,김윤미전복삼계탕,권혁찬,20120300069,한식
598,(주)육쌈,육쌈냉면,이장훈,20090100259,한식
599,할매손집밥,뼈대있는국밥,이준영,20191053,한식
600,한양칼국수,한양손칼국수,김동연,20200540,한식
601,(주)인화티에프에스,인생해장국,안점례,20181050,한식
602,오투닭갈비,오투닭갈비,홍석구,20150407,한식
603,칠공공비어(주),구백도,이동혁,20180297,한식
604,할매손집밥,1인 한식당,이준영,20190113,한식
605,(주)울엄마푸드,울엄마 양평해장국,김동석,20170338,한식
606,디오네푸드,불맞고쭈꾸미&삼겹살,유창훈,20200538,한식
607,착한창업연구소씨엠아이,뼈대있는 고수 돼지집,오종열,20190072,한식
608,(주)금표에프앤디,우 샤랄라 돌곱창,윤종백,20191351,한식
609,(주)티.케이.피,정코다리,정성엽,20191073,한식
610,종로빈대떡체인사업부,JBD 종로빈대떡,정철주,20080100396,한식
611,만호F&B,육회SEA,김성일,20191372,한식
612,(주)포앤씨,신의계시,이건주,20190511,한식
613,(주)영하,영하당감자탕,정영현,20190674,한식
614,㈜만풍농헙회사법인,떡미당,윤석중,20171529,한식
615,(주)바론에프앤비,제주울어멍해장국,조광식,20171083,한식
616,(주)금표에프앤디,해밍턴 부대찌개,윤종백,20200116,한식
617,흥주푸드,흥주선비국밥,박교민,20181044,한식
618,(주)신진성에프앤비,신진성아구찜,박상희,20100500059,한식
619,농업회사법인(유)두레,드림숯불갈비,문정일,20190322,한식
620,(주)세계네트웍스,조춘식동갑이네,김은원,20140295,한식
621,청춘얼큰이,청춘얼큰이,김현우,20180026,한식
622,고덕갈비,고덕갈비,지참한,20120500031,한식
623,(주)해피푸드,김영희동태찜&코다리냉면,김영희,20170332,한식
624,(주)금표에프앤디,오돌불고,윤종백,20200292,한식
625,(주)베스트에프앤씨,전주팔미콩나물국밥,박종철,20170237,한식
626,(주)육쌈,우등생,이장훈,20200144,한식
627,(주)동의보감농수산,곤지암할매소머리국밥,정종부,20150098,한식
628,부산창업앤,어찬바다해물찜,김인춘,20180211,한식
629,꽃길따라한식비빔밥전문점,꽃길따라한식비빔밥전문점,오윤지,20190900,한식
630,(주)서울편백찜,서울편백찜,김성경,20200251,한식
631,안흥유통,생선지존,안종일,20190111,한식
632,꾼컴퍼니,족발꾼,방진배,20190974,한식
633,(주)베스트에프앤씨,차돌육미,박종철,20190013,한식
634,(주)강통에프앤비,강화통통 생고기,김재석,20190680,한식
635,(주)세븐하베스트,원조전통명가 통큰할매순대국,이성진,20140171,한식
636,매일메로,매일메로찜,권훈희,20191224,한식
637,집으로낙곱새,집으로낙곱새,김지나,20200521,한식
638,두거리푸드,두거리우신탕,조신철,20140647,한식
639,(주)야푸드,유케야,임창묵,20180609,한식
640,비에스엔알프랜차이즈,제주돈식당,신범석,20191448,한식
641,(주)청해,청양일초,이장수,20080200242,한식
642,서서방숯불닭갈비,서서방 숯불닭갈비 돼지갈비,서태원,20200526,한식
643,팜팜대패체인사업부,팜팜대패,김종화,20190291,한식
644,(주)신사의품격,신사부대찌개&품격삼겹살,김정복,20151088,한식
645,호세야(주),호세야오리바베큐,윤장원,20140819,한식
646,(주)푸름,안성깍뚜기,김연재,20180013,한식
647,삼보미트&푸드,한통(한마리 통큰)정육식당,최진열,20150001,한식
648,조순금닭도리탕,조순금닭도리탕,김현오,20181120,한식
649,(주)성경에프앤에스,성경만두요리전문점,김수복,20141062,한식
650,리가든송천점,경성일번가,김예찬,20190961,한식
651,(주)만점족,만족오향족발,이한규,20140157,한식
652,(주)지에프포유,바우네나주곰탕,박유빈,20151265,한식
653,(주)정웅,정가대박집,박태웅,20120500057,한식
654,셰프공간컴퍼니(주),백그릇국밥,문진현,20190244,한식
655,수상한막창,더수상한막창,이미선,20191052,한식
656,(유)대동상회,대동,라은미,20110400004,한식
657,(주)엘엔미트,뜨끈이 감자탕,남기예,20181231,한식
658,홍은이,홍은이닭지그리,서풍성,20180507,한식
659,(주)낭만연구소,낭만쭈꾸미,박창욱,20140005,한식
660,리가든송천점,리가든다옴,김수현,20190962,한식
661,호세야(주),삼삼정육점,윤장원,20200518,한식
662,㈜모두여는세상,최고남 직화짜글이,오재균,20191177,한식
663,세겹뚱이앤치맵떡,세겹뚱이,이명철,20190995,한식
664,대성팜에프앤엘(주),서울삼구찜,정현진,20200359,한식
665,(주)해살이뜰,메밀골동해막국수,신익선,20130164,한식
666,(주)쿡피플,쉐프삼촌,류명수,20160452,한식
667,메밀고개푸드(주),메밀고개 시골막국수,이정숙,20110500004,한식
668,에프앤에스(주),사랑채애,김재성,20200513,한식
669,고대서서갈비,고대서서갈비,이경윤,20180951,한식
670,대신푸드,바다쭈꾸미,최승경,20080200213,한식
671,두루두루푸드,두루두루 푸드,양성우,20200515,한식
672,농협회사법인(주)인건,청국장과보리밥,오기성,20120100133,한식
673,한티재,한티재,"권진성, 윤영희",20181129,한식
674,(주)티에스케이패밀리,연남물갈비,이범,20200516,한식
675,능이와백숙,능이와백숙,전희대,20191142,한식
676,(주)남도푸드,거부기식당,이규종,20181081,한식
677,(주)재밌는친구들,하늘소불고기,유증구,20200507,한식
678,킹메이커,고기대통령,전종민,20200511,한식
679,만남컴퍼니,정성육회,최규선,20191309,한식
680,(주)남도푸드,남도연,이규종,20180522,한식
681,두근돼지,두근돼지김치찜,신지용,20200506,한식
682,도리연닭도리탕,도리연닭도리탕,윤여찬,20160495,한식
683,(주)제이스21,앵두그리고찜닭,정연태,20200488,한식
684,미소육화푸드시스템,미소육화,윤현상,20170514,한식
685,(주)어나더푸드컬쳐,발빠닭,한선우,20140394,한식
686,(주)바른푸드,몬스터곱창,조옥경,20181115,한식
687,(주)락원에프앤비,이북만두락원,강준모,20200489,한식
688,(주)로열푸드코리아,오마이찬,서성웅,20200492,한식
689,(주)로열푸드코리아,우향,서성웅,20200493,한식
690,(주)명륜당,명륜진사갈비,도선애,20171254,한식
691,정상FC,무원골 흑돈대패,강영민,20191440,한식
692,정상FC,흑돼지 삼백식당,강영민,20160108,한식
693,따띠(주),따띠삼겹,한득현,20190524,한식
694,태삼(꾸이점빵),우굽는공간 꾸이점빵,정운선,20180078,한식
695,북성회관,북성회관,김은정,20200495,한식
696,진대푸드,신단설렁탕,김용정,20141098,한식
697,이공족발,이공족발,이민영,20200476,한식
698,(주)에이컨,도토리편백집,최은영,20171457,한식
699,(주)미담제작소,88선수촌,손성규,20190108,한식
700,나도갈비탕,주인이직접고운진짜갈비탕,이우용,20180417,한식
701,로드다이닝(주),사천찜닭,김정호,20200472,한식
702,(주)한교방,한교방,김선희,20180383,한식
703,그집푸드,고집센그집갈비탕,이재영,20170818,한식
704,맛을그리다더컴퍼니,맛을그리다오상미,이대훈,20200467,한식
705,(주)지에스이푸드,갈비명가 서서갈비,박정화,20200024,한식
706,㈜미담누리,숙성의미,박재민,20181302,한식
707,(주)정남옥에프앤씨,정남옥,이수진,20200454,한식
708,아라가야냉면석쇠불고기,아라가야,한홍기,20181016,한식
709,(주)지에스이푸드,갈비명가 궁,박정화,20200023,한식
710,(주)김덕후컴퍼니,김덕후의차돌조,김덕후,20180071,한식
711,일당백푸드,싸다구족발&보쌈,김성규,20200451,한식
712,밥상편지푸드,불백어게인,이혜리,20170928,한식
713,돈더미,배양리두루치기,전광석,20181137,한식
714,야곱293,야곱293,박단,20200468,한식
715,(주)한사랑푸드,한방전주콩나물국밥,김영철,20130100076,한식
716,밥하기싫은날,밥하기싫은날 후루룩손칼국수,정형호,20161045,한식
717,싱싱물회,혁지원인 싱싱물회,이영태,20191345,한식
718,돼지상륙작전,돼지상륙작전,배경민,20200466,한식
719,한여사에프앤비(F&B),경산한여사네,김혁진,20160915,한식
720,아름애프앤씨(F&C),별난돼지 김치찌개 & 뒷고기,이상근,20181025,한식
721,(주)길품에프엔비,팔백집,강훈,20180550,한식
722,(주)행복한구이세상,오마이양대창,이명호,20200438,한식
723,(유)순희네에프앤비,순희가(순희家),추근성,20200440,한식
724,보승FC,보승회관,정찬희,20171222,한식
725,꿈을삶는사람들,강씨가문의족발,정현진,20191116,한식
726,위드몬,샤브쌈주머니,김성용,20120500045,한식
727,모던푸드,모던불닭,김선호,20190188,한식
728,바보아재막창,바보아재막창,설동철,20180613,한식
729,(주)뿌리와열매,골목고기,정용훈,20200431,한식
730,윤미푸드,두판닭갈비,윤인규,20200433,한식
731,(주)비케이컴퍼니,누들보쌈배달만족,문보경,20200430,한식
732,(주)피디에스컴퍼니,오덕후,정현호,20180716,한식
733,(주)은태에프앤비,동리장,배일준,20200426,한식
734,와인컴퍼니,만식이네와인포차,배진형,20180654,한식
735,딜리셔스피플,꽃돼지식당,이호상,20171465,한식
736,딜리셔스피플,동양백반,이호상,20191327,한식
737,조선양평해장국,조선양평해장국,류미선,20200427,한식
738,온달집,정온달집,김인산,20200425,한식
739,(주)한길상회,한길라갈비,"신한결, 이종길",20200409,한식
740,그믐족발,그믐족발,유성훈,20200412,한식
741,조스해물포차,조s해물포차,이복희 외1,20180740,한식
742,(주)두빛나래에프씨,한끼삼계탕,이재용,20200417,한식
743,제이제이푸드시스템(주),자연갈비,정동훈,20190601,한식
744,솔든코리아,바른찌개,홍현우,20200406,한식
745,현진에프앤씨(HyeonjinF&C),매취랑,김현수,20200397,한식
746,형제푸드,형제닭발&오돌뼈,이용연,20190445,한식
747,에이치더블유푸드시스템,올더플레이트(ALL THE PLATE),황원섭,20171554,한식
748,베스트생갈비앤찜닭,베스트 생갈비찜&찜닭,JIN FUZI,20191447,한식
749,(주)전설,미소연곰탕집,이치열,20200395,한식
750,태성푸드,맛있는탕탕탕,김태훈,20191156,한식
751,(주)두빛나래에프씨,한끼 덮밥,이재용,20200418,한식
752,육각수냉면중리점,육각수냉면,이상열,20200385,한식
753,우수한형제들,한끼한죽,하세종,20190978,한식
754,진성,진성아구찜,전용갑,20110500019,한식
755,(주)메이에프앤에스,집으로돼지,정상현,20150795,한식
756,착한막창,착한막창,도경무,20200100,한식
757,삼시네끼,삼시네끼,강수빈,20190669,한식
758,(주)하솜면가,하솜면가 육전메밀,장은비,20190869,한식
759,우성푸드,속초명가,김우성,20191347,한식
760,알찬하루,알찬하루,신현호,20190724,한식
761,이안에에프앤비,남다른대구막창,안희정,20171067,한식
762,홍석정원,홍(紅)석정원,전영선,20200045,한식
763,(주)호박패밀리,미미담(美味啖),김치헌,20200371,한식
764,팔공산소돌곱창,오태호 팔공산돌곱창,오태호,20190180,한식
765,우수한형제들,오지게먹게,하세종,20200046,한식
766,더나은푸드,정광석 항아리보쌈,황성재,20190353,한식
767,게매니아,게매니아,이명규,20200361,한식
768,(주)더하다F&C,맛있는 고기에 솜씨를 더하다,유건욱,20200365,한식
769,우수한형제들,나는 밥조폭이다,하세종,20190261,한식
770,에스알푸드,오늘도찜닭&삼겹&파스타,김병수,20190506,한식
771,팔백식품,팔백국밥,천은영,20180132,한식
772,한입,한입,김영민,20180763,한식
773,(주)신근식푸드,김순덕원조부안집,신근식,20191062,한식
774,현대옥프랜차이즈,현대옥,오상현,20090400025,한식
775,국두(K.Dcompany),국물두루치기,장태희,20181205,한식
776,오늘의Recipe,내파부대찌개,임지웅,20200339,한식
777,곱창이최고예요(수송본점),곱창이최고예요,"양성우,문혜영",20180625,한식
778,본아이에프(주),본설,김철호,20150785,한식
779,오풍미족발,오풍미족발,이재홍,20200323,한식
780,제이코퍼레이션유한책임회사,값질갈비,서현수,20191395,한식
781,솔담,삼겹촌놈,"전향진, 전명덕",20171178,한식
782,(주)양스부대찌개,양스부대찌개,한호성,20200313,한식
783,오가네생선구이,오수명 오가네 생선구이,조원호,20200294,한식
784,더원코리아,수뿌레닭갈비,이석균,20200097,한식
785,코리안브라더,곱테랑,손정호,20200286,한식
786,(주)와이앤씨코리아,죽금당,김용집,20200278,한식
787,(주)더온에프에스,치킨을사랑한떡볶이,송창진,20200285,한식
788,(주)한국인,이천가든,한국인,20200287,한식
789,(주)에스엘에프앤비,흑백집,정순태,20190409,한식
790,(주)이조푸드,불고기 가다다 불고기,이동욱,20200276,한식
791,(주)이조푸드,이서하 서하불고기,이동욱,20200275,한식
792,(주)북촌사람들,제주면장,전영석,20171466,한식
793,세공,세꼬시공장,"임성훈, 임도현",20191374,한식
794,아이맛이야철판구이,아!이맛이야 철판산성,조태중 외 1명,20200267,한식
795,수촌마을체인본부,수촌마을,정장우,20200288,한식
796,더족푸드,더맛있는족발보쌈,이정석,20191099,한식
797,배씨상회,배씨상회,최지은,20200253,한식
798,터진만두,터진만두,문춘매,20200242,한식
799,청연,청연,김종필,20190928,한식
800,(주)길품에프엔비,사백집 서울대패,강훈,20200241,한식
801,(주)길품에프엔비,육백집 서울고깃집,강훈,20200240,한식
802,케이제이(주),길 세이로무시,최규진,20200234,한식
803,(주)가족푸드,마포선장,이영숙,20200235,한식
804,본푸드서비스(주),본우리반상,강환영,20160278,한식
805,본푸드서비스(주),본건강한상,강환영,20170318,한식
806,씨앤오F&B,씨앤오푸드,김미정,20200233,한식
807,할매집식당,20년전통 대구역할매집식당,이신숙,20200222,한식
808,명동닭튀김,꺽다리 두마리 찜닭&떡볶이,김상훈,20200218,한식
809,(주)상진에프앤비,신이내린족발과보쌈,박상진,20200223,한식
810,갈비명가우미락,육회에빠지다,백수현,20200084,한식
811,양정명동찌개마을,MNFK 양정 명동찌개마을,박재란,20200208,한식
812,디앤디코리아,1일족발,정서현,20200204,한식
813,(주)오리엔탈썬,자갈치식당,고성목,20181127,한식
814,(주)오리엔탈썬,신사동 고두목야식,고성목,20200067,한식
815,치마집,돼지치마집,이정현,20200194,한식
816,원앤원(주),원할머니,박천희,20080500019,한식
817,오에이치,배달짜글OH짜글,"이지연,김석호",20190798,한식
818,햇잎푸드(주),고기주는 햇쌈불냉면,김지현,20200188,한식
819,원앤원(주),박가부대,박천희,20080500020,한식
820,(주)소우주앤파트너스,재주당,이현준,20200189,한식
821,(주)밀빛,미사리밀빛초계국수,손근영,20110100358,한식
822,오늘의Recipe,목포집게장순살비빔밥,임지웅,20200180,한식
823,오늘의Recipe,한식의민족,임지웅,20200179,한식
824,오늘의Recipe,밥도둑이야게장n김치찌개,임지웅,20200178,한식
825,(주)풍년에프씨,한옥마을전주비빔밥,김현기,20161275,한식
826,(주)비앤비몬스터푸드,온리김치찌개(Only김치찌개),오영현,20180672,한식
827,(주)저스트컴퍼니,뒷고기회관,김범준,20200169,한식
828,아특대,청춘껍데기,유지영,20200168,한식
829,(주)쭈소반,쭈소반,이용주,20190920,한식
830,이화수(주),이화수전통육개장,정은수,20130155,한식
831,(주)남다름,백곱식당,방경석,20191000,한식
832,이수푸드빌,새마을찜닭,윤효남,20200163,한식
833,(주)양우돈,소문(小門),주성준,20190678,한식
834,(주)감칠맛,넙딱집,김도현,20180403,한식
835,(주)접시고기,접시고기,장천웅,20191196,한식
836,청암푸드시스템,돈골순대국,신동훈,20200134,한식
837,위고푸드,롱쓰부대찌개,배동석,20200130,한식
838,신군컴퍼니,찜빠,신재오,20190570,한식
839,불여시팸,정아니의 여우밥상,김정환,20200135,한식
840,시래푸드식품,시래정각,박동길,20200119,한식
841,옥란식품,황금명태본가,최난옥,20200117,한식
842,아키푸드,곱창혁명,박정기,20200122,한식
843,(주)9라파컴퍼니,9라파 부대찌개,박진일,20200123,한식
844,(주)비에프리테일,사골먹은 감자탕,김종성,20190815,한식
845,(주)미트더석세스,진아구,최문길,20200083,한식
846,(주)바이올푸드글로벌,유가네닭갈비,권지훈,20130452,한식
847,신칼,현풍닭칼국수,손기찬,20171304,한식
848,(주)무국식탁,무국식탁편백집,안성민,20170453,한식
849,(주)비어,더떠블,이강훈,20200095,한식
850,(주)에스피씨삼립,빚은,이명구,20080200076,한식
851,(주)풀잎채,청사월보리밥과쭈꾸미,정인기,20171461,한식
852,(주)굳길,한국밥,이주현,20150071,한식
853,(주)긍정플러스,김연수소갈비살,김연수,20181332,한식
854,최피디(PD)해물칼국수,최PD해물칼국수,최낙근,20200075,한식
855,(주)믿고,믿고(MEATGO),고대식,20200079,한식
856,(주)일오삼에프씨,153구포국수,김명준,20191174,한식
857,(주)아이센스푸드,찜닭의민족,"황승원, 이수철, 최정길",20200064,한식
858,(주)위푸드마켓,돼지33,오태환,20200066,한식
859,(주)디저트팩토리,한방서원갈비,엄세웅,20200038,한식
860,명랑식품,명랑부대찌개,공선진,20200032,한식
861,(주)비앤비몬스터푸드,The 진한 나주곰탕 1인용,오영현,20200040,한식
862,(주)본앤쿡코리아,귀품찬,장영일,20150104,한식
863,씨앤오프렌차이즈(C&O프렌차이즈),수유리찌개백반,옥경한 외 1,20200031,한식
864,(주)다자레코리아,밤새먹소,박재훈,20180892,한식
865,셀렉키친(공유주방),골라먹는덮밥,권오성,20200036,한식
866,농부의마음,차돌풍,곽현주,20171511,한식
867,(주)북촌사람들,방태막국수,전영석,20200041,한식
868,(주)비앤비몬스터푸드,갈비냉면,오영현,20200042,한식
869,(주)맛깔,맛깔참죽,이상화,20080100077,한식
870,해운대제면소(주),해운대제면소,최영옥,20181233,한식
871,(주)일품순두부,장가네 일품순두부,정양진,20200015,한식
872,(주)123푸드,123막창,"이치우,김경수",20170263,한식
873,(주)채선당,채선당행복가마솥밥,김익수,20170703,한식
874,(주)채선당,채선당,김익수,20080100111,한식
875,(주)푸드맵,맵도리탕,박근원,20180256,한식
876,(주)케이더블유프랜차이즈,소담설렁탕,박건욱,20200028,한식
877,(주)채선당,생생4계절,김익수,20190096,한식
878,(주)채선당,샤브보트,김익수,20160771,한식
879,(주)편백가,육분삼십,정연진,20180091,한식
